count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,year
0,0,1,1,16,"Mac Williamson reaches on error to shortstop, advances to 2nd. Throwing error by Kristopher Negrón.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,58,90.0,FA,82,-34,6,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,2,2,16,"Mac Williamson reaches on error to shortstop, advances to 2nd. Throwing error by Kristopher Negrón.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,59,74.0,CU,-47,-86,7,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,3,2,16,"Mac Williamson reaches on error to shortstop, advances to 2nd. Throwing error by Kristopher Negrón.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,60,87.0,CH,141,8,11,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,4,2,16,"Mac Williamson reaches on error to shortstop, advances to 2nd. Throwing error by Kristopher Negrón.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,61,88.0,CH,176,-117,11,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,5,2,16,"Mac Williamson reaches on error to shortstop, advances to 2nd. Throwing error by Kristopher Negrón.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,62,94.0,FA,23,8,5,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,6,2,16,"Mac Williamson reaches on error to shortstop, advances to 2nd. Throwing error by Kristopher Negrón.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,63,89.0,FA,11,-195,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,7,2,16,"Mac Williamson reaches on error to shortstop, advances to 2nd. Throwing error by Kristopher Negrón.","[{'type': 'throwing', 'preferred_name': 'Kristopher', 'first_name': 'Kristopher', 'last_name': 'Negrón', 'jersey_number': '45', 'id': 'd08d42a9-58dc-4c29-894c-6e72a22502c8'}]",True,False,False,False,False,False,False,False,B,22,GB,,,,,6,09,aROEAD2,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,64,84.0,SL,-52,-108,12,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,AD2,Mac,0.0,,,,,,,,,,,,,2017
0,0,1,1,16,Madison Bumgarner strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kKS,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,65,84.0,SL,-94,-121,12,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
1,0,2,1,16,Madison Bumgarner strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bDB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,66,76.0,CU,0,-191,12,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
1,0,3,2,16,Madison Bumgarner strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,67,92.0,FA,-23,-30,5,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
1,1,4,3,16,Madison Bumgarner strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,,,,,6,09,kKS,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,68,82.0,SL,-105,-95,13,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
0,1,1,1,16,"Denard Span grounds out to third base, Adam Rosales to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,69,91.0,FA,100,-21,6,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
1,1,2,1,16,"Denard Span grounds out to third base, Adam Rosales to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,70,75.0,CU,129,13,11,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
1,1,3,2,16,"Denard Span grounds out to third base, Adam Rosales to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,71,90.0,FA,111,39,11,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
2,1,4,2,16,"Denard Span grounds out to third base, Adam Rosales to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,72,91.0,FA,152,52,11,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
2,2,5,2,16,"Denard Span grounds out to third base, Adam Rosales to Paul Goldschmidt.",,True,False,False,False,False,False,False,False,B,21,GB,,,,,6,09,oGO,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,73,86.0,CH,152,-108,11,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
1,2,1,0,16,Joe Panik walks.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,74,88.0,CH,105,-126,11,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
2,2,2,0,16,Joe Panik walks.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bDB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,75,88.0,CH,0,-208,12,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
3,2,3,0,16,Joe Panik walks.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,76,76.0,CU,-5,-147,12,R,,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Johnathan,714cfcc5-25e6-4512-91c5-ee67bd468884,51,Williamson,False,,Mac,2.0,,,,,,,,,,,,,2017
4,2,4,0,16,Joe Panik walks.,,True,False,False,False,False,False,False,False,B,,,,,,,6,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,77,90.0,FA,135,78,11,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Joseph,e47bf865-f612-47f6-8a21-3110bb455e31,12,Panik,False,AD1,Joe,0.0,2.0,False,,2.0,,,,,,,,,2017
0,2,1,1,16,Jarrett Parker strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,78,77.0,CU,-88,-34,4,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Joseph,e47bf865-f612-47f6-8a21-3110bb455e31,12,Panik,False,,Joe,1.0,2.0,False,,2.0,,,,,,,,,2017
0,2,2,2,16,Jarrett Parker strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,kKS,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,79,75.0,CU,5,-100,8,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Joseph,e47bf865-f612-47f6-8a21-3110bb455e31,12,Panik,False,,Joe,1.0,2.0,False,,2.0,,,,,,,,,2017
1,2,3,2,16,Jarrett Parker strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,6,09,bDB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,80,83.0,SL,-82,-186,12,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Joseph,e47bf865-f612-47f6-8a21-3110bb455e31,12,Panik,False,,Joe,1.0,2.0,False,,2.0,,,,,,,,,2017
1,3,4,3,16,Jarrett Parker strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,,,,,6,09,kKS,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,81,75.0,CU,82,-191,12,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Joseph,e47bf865-f612-47f6-8a21-3110bb455e31,12,Panik,False,,Joe,1.0,2.0,False,,2.0,,,,,,,,,2017
0,0,1,1,16,Buster Posey called out on strikes.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,kKL,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,82,89.0,FA,-70,-82,7,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,2,1,16,Buster Posey called out on strikes.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,83,78.0,CU,-135,-86,13,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,3,1,16,Buster Posey called out on strikes.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,84,91.0,FA,-35,-173,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,0,4,1,16,Buster Posey called out on strikes.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,85,84.0,SL,-117,-39,13,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,0,5,2,16,Buster Posey called out on strikes.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,86,91.0,FA,-11,0,5,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,1,6,3,16,Buster Posey called out on strikes.,,True,False,False,False,False,False,False,False,B,,,,,,,7,09,kKL,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,87,91.0,FA,41,-34,6,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,1,1,16,Brandon Crawford strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,88,86.0,UN,105,17,11,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,2,1,16,Brandon Crawford strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,89,90.0,FA,88,134,10,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,3,1,16,Brandon Crawford strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,90,86.0,UN,170,-39,11,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,4,2,16,Brandon Crawford strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,91,90.0,FA,94,-34,6,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,5,2,16,Brandon Crawford strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,kF,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,92,83.0,SL,29,-17,5,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,6,3,16,Brandon Crawford strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,,,,,7,09,kKS,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,93,92.0,FA,0,139,10,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,1,1,16,Pablo Sandoval flies out to deep center field to A.J. Pollock.,,False,False,False,False,False,False,False,False,B,,,,,,,7,09,kF,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,94,91.0,FA,-135,73,13,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,3,2,1,16,Pablo Sandoval flies out to deep center field to A.J. Pollock.,,True,False,False,False,False,False,False,False,B,8,FB,,,,,7,09,oFO,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,95,84.0,FA,-70,-139,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,1,0,16,"Ryder Jones grounds out to shallow right field, Brandon Drury to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,,,,,8,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,96,74.0,CU,82,-108,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,2,1,16,"Ryder Jones grounds out to shallow right field, Brandon Drury to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,,,,,8,09,kF,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,97,89.0,FA,111,-30,11,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,3,1,16,"Ryder Jones grounds out to shallow right field, Brandon Drury to Paul Goldschmidt.",,True,False,False,False,False,False,False,False,B,20,GB,,,,,8,09,oGO,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,98,74.0,CU,100,-73,9,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,1,0,16,Mac Williamson pops out to shallow right field to Brandon Drury.,,False,False,False,False,False,False,False,False,B,,,,,,,8,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,99,75.0,CU,-141,-69,13,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,2,0,16,Mac Williamson pops out to shallow right field to Brandon Drury.,,False,False,False,False,False,False,False,False,B,,,,,,,8,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,100,89.0,FA,152,100,11,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,3,1,16,Mac Williamson pops out to shallow right field to Brandon Drury.,,False,False,False,False,False,False,False,False,B,,,,,,,8,09,kKL,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,101,74.0,CU,35,-69,9,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,4,1,16,Mac Williamson pops out to shallow right field to Brandon Drury.,,True,False,False,False,False,False,False,False,B,20,PU,,,,,8,09,oPO,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,102,90.0,FA,-82,-65,7,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,1,0,16,Nick Hundley pops out to shallow infield to Paul Goldschmidt.,,False,False,False,False,False,False,False,False,B,,,,,,,8,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,103,89.0,FA,-111,-169,13,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,2,0,16,Nick Hundley pops out to shallow infield to Paul Goldschmidt.,,False,False,False,False,False,False,False,False,B,,,,,,,8,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,104,89.0,FA,35,-95,9,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,2,3,0,16,Nick Hundley pops out to shallow infield to Paul Goldschmidt.,,False,False,False,False,False,False,False,False,B,,,,,,,8,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,105,75.0,CU,17,-139,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,2,4,1,16,Nick Hundley pops out to shallow infield to Paul Goldschmidt.,,False,False,False,False,False,False,False,False,B,,,,,,,8,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,106,89.0,FA,-11,-34,5,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,3,5,1,16,Nick Hundley pops out to shallow infield to Paul Goldschmidt.,,True,False,False,False,False,False,False,False,B,26,PU,,,,,8,09,oPO,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,107,88.0,FA,11,4,5,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,1,1,22,Dee Gordon flies out to right center field to A.J. Pollock.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,1,90.0,FA,-11,-56,8,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,2,1,22,Dee Gordon flies out to right center field to A.J. Pollock.,,True,False,False,False,False,False,False,False,T,14,FB,,,,,1,09,oFO,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,2,73.0,CU,64,-56,9,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,1,1,22,Giancarlo Stanton flies out to deep left field to David Peralta.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,kKL,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,3,91.0,FA,-70,26,4,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,2,1,22,Giancarlo Stanton flies out to deep left field to David Peralta.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,4,74.0,CU,-58,-69,7,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,3,1,22,Giancarlo Stanton flies out to deep left field to David Peralta.,,True,False,False,False,False,False,False,False,T,6,FB,,,,,1,09,oFO,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,5,75.0,CU,-58,-47,7,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,1,1,22,Christian Yelich singles to center field.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,6,90.0,FA,88,-47,9,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,2,1,22,Christian Yelich singles to center field.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,7,91.0,FA,-158,17,13,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,3,1,22,Christian Yelich singles to center field.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,8,88.0,CH,-17,-208,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,4,2,22,Christian Yelich singles to center field.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,kF,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,9,88.0,CH,47,-60,9,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,5,2,22,Christian Yelich singles to center field.,,True,False,False,False,True,False,False,False,T,13,GB,,,,,1,09,aS,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,10,93.0,FA,-58,-78,7,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Christian,42cb5171-ffa3-4600-9c41-dbc3805206ea,21,Yelich,False,AD1,Christian,0.0,,,,,,,,,,,,,2017
1,2,1,0,22,Marcell Ozuna homers to center field. Christian Yelich scores.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,11,91.0,FA,-23,-126,12,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Christian,42cb5171-ffa3-4600-9c41-dbc3805206ea,21,Yelich,False,,Christian,1.0,,,,,,,,,,,,,2017
2,2,2,0,22,Marcell Ozuna homers to center field. Christian Yelich scores.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,12,75.0,CU,-29,-147,12,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Christian,42cb5171-ffa3-4600-9c41-dbc3805206ea,21,Yelich,False,,Christian,1.0,,,,,,,,,,,,,2017
2,2,3,1,22,Marcell Ozuna homers to center field. Christian Yelich scores.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,kKL,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,13,91.0,FA,-5,-86,8,R,,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Christian,42cb5171-ffa3-4600-9c41-dbc3805206ea,21,Yelich,False,,Christian,1.0,,,,,,,,,,,,,2017
2,2,4,1,22,Marcell Ozuna homers to center field. Christian Yelich scores.,,True,False,False,False,True,False,False,False,T,3,FB,,,,,1,09,aHR,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,14,75.0,CU,-47,-8,4,R,,ba554801-7322-487c-a998-74fd132712e8,,4.0,,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,13,Ozuna,False,ERN,Marcell,0.0,4.0,False,ERN,1.0,,,,,,,,,2017
0,2,1,1,22,Justin Bour strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,kKL,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,15,91.0,FA,76,-82,9,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,2,2,22,Justin Bour strikes out swinging.,,False,False,False,False,False,False,False,False,T,,,,,,,1,09,kKS,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,16,87.0,CH,-29,-165,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,3,3,3,22,Justin Bour strikes out swinging.,,True,False,False,False,False,False,False,False,T,,,,,,,1,09,kKS,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,17,88.0,CH,64,-121,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,1,0,22,J.T. Realmuto pops out to shallow right field to Brandon Drury.,,False,False,False,False,False,False,False,False,T,,,,,,,2,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,18,89.0,FA,47,130,10,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,2,1,22,J.T. Realmuto pops out to shallow right field to Brandon Drury.,,False,False,False,False,False,False,False,False,T,,,,,,,2,09,kF,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,19,90.0,FA,-64,-47,7,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,3,2,22,J.T. Realmuto pops out to shallow right field to Brandon Drury.,,False,False,False,False,False,False,False,False,T,,,,,,,2,09,kKS,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,20,88.0,CH,35,-165,12,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,4,2,22,J.T. Realmuto pops out to shallow right field to Brandon Drury.,,False,False,False,False,False,False,False,False,T,,,,,,,2,09,bB,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,21,88.0,CH,-141,-208,13,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,5,2,22,J.T. Realmuto pops out to shallow right field to Brandon Drury.,,True,False,False,False,False,False,False,False,T,20,PU,,,,,2,09,oPO,Zack,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,22,75.0,CU,-11,-82,8,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,1,0,22,Derek Dietrich singles to center field.,,False,False,False,False,False,False,False,False,T,,,,,,,2,09,bB,Zack,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,23,90.0,FA,5,117,10,R,,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
