Empty,count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,weather.current_conditions.cloud_cover,weather.current_conditions.condition,weather.current_conditions.dew_point_f,weather.current_conditions.humidity,weather.current_conditions.obs_time,weather.current_conditions.temp_f,weather.current_conditions.wind.direction,weather.current_conditions.wind.speed_mph,year
,0.0,0.0,1.0,1.0,03,Welington Castillo called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Welington,4a40363f-31f5-487e-b613-e5456f0f0753,Castillo,Welington,4.0,09,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,53.0,88.0,SL,76.0,56.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,0.0,2.0,1.0,03,Welington Castillo called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Welington,4a40363f-31f5-487e-b613-e5456f0f0753,Castillo,Welington,4.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,54.0,88.0,CH,-164.0,-91.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,0.0,3.0,2.0,03,Welington Castillo called out on strikes.,,False,False,False,False,False,False,False,False,B,,,Welington,4a40363f-31f5-487e-b613-e5456f0f0753,Castillo,Welington,4.0,09,kKS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,55.0,89.0,SL,-123.0,-65.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,1.0,4.0,3.0,03,Welington Castillo called out on strikes.,,True,False,False,False,False,False,False,False,B,,,Welington,4a40363f-31f5-487e-b613-e5456f0f0753,Castillo,Welington,4.0,09,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,56.0,97.0,FA,-76.0,21.0,4.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,0.0,1.0,1.0,1.0,03,Matt Davidson walks.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,kKS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,57.0,95.0,FA,41.0,69.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,1.0,2.0,1.0,03,Matt Davidson walks.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,58.0,90.0,SL,-170.0,-121.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,2.0,1.0,3.0,1.0,03,Matt Davidson walks.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,59.0,97.0,FA,-117.0,43.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,2.0,1.0,4.0,2.0,03,Matt Davidson walks.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,kKS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,60.0,92.0,FA,41.0,121.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,2.0,1.0,5.0,2.0,03,Matt Davidson walks.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,61.0,97.0,FA,-47.0,30.0,4.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,3.0,1.0,6.0,2.0,03,Matt Davidson walks.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,62.0,96.0,FA,94.0,147.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,3.0,1.0,7.0,2.0,03,Matt Davidson walks.,,False,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,63.0,89.0,SL,-117.0,-60.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,4.0,1.0,8.0,2.0,03,Matt Davidson walks.,,True,False,False,False,False,False,False,False,B,,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,Davidson,Matt,4.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,64.0,89.0,SL,11.0,100.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,AD1,Matt,0.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,1.0,1.0,0.0,03,Yoan Moncada flies out to deep center field to JaCoby Jones.,,False,False,False,False,False,False,False,False,B,,,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,4.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,65.0,94.0,FA,141.0,165.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,2.0,1.0,2.0,0.0,03,Yoan Moncada flies out to deep center field to JaCoby Jones.,,False,False,False,False,False,False,False,False,B,,,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,4.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,66.0,94.0,FA,147.0,78.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,2.0,1.0,3.0,1.0,03,Yoan Moncada flies out to deep center field to JaCoby Jones.,,False,False,False,False,False,False,False,False,B,,,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,4.0,09,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,67.0,85.0,CH,23.0,95.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,2.0,2.0,4.0,1.0,03,Yoan Moncada flies out to deep center field to JaCoby Jones.,,True,False,False,False,False,False,False,False,B,8,FB,Yoan,c600f34b-b32e-4369-9f9b-e4b0fef2c8c4,Moncada,Yoan,4.0,09,oFO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,68.0,94.0,FA,94.0,0.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,2.0,1.0,0.0,03,Tim Anderson reaches on a fielder's choice to shortstop. Matt Davidson out at second.,,False,False,False,False,False,False,False,False,B,,,Timothy,cf579a96-a6f7-41a6-85a9-cf8f145ba3c7,Anderson,Tim,4.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,69.0,89.0,SL,164.0,52.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,2.0,2.0,1.0,03,Tim Anderson reaches on a fielder's choice to shortstop. Matt Davidson out at second.,,False,False,False,False,False,False,False,False,B,,,Timothy,cf579a96-a6f7-41a6-85a9-cf8f145ba3c7,Anderson,Tim,4.0,09,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,70.0,94.0,FA,-17.0,82.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,2.0,3.0,2.0,03,Tim Anderson reaches on a fielder's choice to shortstop. Matt Davidson out at second.,,False,False,False,False,False,False,False,False,B,,,Timothy,cf579a96-a6f7-41a6-85a9-cf8f145ba3c7,Anderson,Tim,4.0,09,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,71.0,96.0,FA,-47.0,-47.0,7.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,2.0,4.0,2.0,03,Tim Anderson reaches on a fielder's choice to shortstop. Matt Davidson out at second.,,False,False,False,False,False,False,False,False,B,,,Timothy,cf579a96-a6f7-41a6-85a9-cf8f145ba3c7,Anderson,Tim,4.0,09,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,72.0,95.0,FA,29.0,121.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,False,,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,1.0,3.0,5.0,2.0,03,Tim Anderson reaches on a fielder's choice to shortstop. Matt Davidson out at second.,,True,False,False,False,False,False,False,False,B,22,GB,Timothy,cf579a96-a6f7-41a6-85a9-cf8f145ba3c7,Anderson,Tim,4.0,09,oFC,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,73.0,89.0,SL,47.0,-4.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,Matt Davidson out at second.,0.0,"[{'sequence': 1, 'type': 'putout', 'preferred_name': 'Dawel', 'first_name': 'Dawel', 'last_name': 'Lugo', 'jersey_number': '18', 'id': '05b345e0-07f3-4b7c-91a0-3d57915a6a07'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'Ronny', 'first_name': 'Ronny', 'last_name': 'Rodriguez', 'jersey_number': '60', 'id': 'c2884f15-058f-4993-9869-3a46eae9f20c'}]",Matthew,7e520a84-4a8c-4aae-963a-8177a91f16cb,24,Davidson,True,FO2,Matt,1.0,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:23:01.000Z,84.0,S,9.0,2018
,0.0,0.0,1.0,1.0,03,Adam Engel strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Adam,252bf0c7-72b0-4400-af5f-ee6a4de62e89,Engel,Adam,5.0,09,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,74.0,88.0,SL,-52.0,39.0,1.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,0.0,0.0,2.0,2.0,03,Adam Engel strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Adam,252bf0c7-72b0-4400-af5f-ee6a4de62e89,Engel,Adam,5.0,09,kKS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,75.0,93.0,FA,-58.0,56.0,1.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,1.0,0.0,3.0,2.0,03,Adam Engel strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Adam,252bf0c7-72b0-4400-af5f-ee6a4de62e89,Engel,Adam,5.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,76.0,90.0,SL,-176.0,-139.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,1.0,0.0,4.0,2.0,03,Adam Engel strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Adam,252bf0c7-72b0-4400-af5f-ee6a4de62e89,Engel,Adam,5.0,09,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,77.0,90.0,SL,-100.0,-17.0,4.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,1.0,0.0,5.0,2.0,03,Adam Engel strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Adam,252bf0c7-72b0-4400-af5f-ee6a4de62e89,Engel,Adam,5.0,09,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,78.0,96.0,FA,-5.0,113.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,2.0,0.0,6.0,2.0,03,Adam Engel strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Adam,252bf0c7-72b0-4400-af5f-ee6a4de62e89,Engel,Adam,5.0,09,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,79.0,97.0,FA,152.0,139.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,2.0,1.0,7.0,3.0,03,Adam Engel strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,Adam,252bf0c7-72b0-4400-af5f-ee6a4de62e89,Engel,Adam,5.0,09,kKS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,80.0,95.0,FA,52.0,121.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,0.0,2.0,1.0,0.0,03,Nicky Delmonico grounds out to first base to Niko Goodrum.,,True,False,False,False,False,False,False,False,B,24,GB,Nicholas,56f1c671-6094-4cee-ae39-160f87d6a3fb,Delmonico,Nicky,5.0,09,oGO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,81.0,86.0,CH,52.0,-8.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,1.0,2.0,1.0,0.0,03,Yolmer Sánchez grounds out to first base to Niko Goodrum.,,False,False,False,False,False,False,False,False,B,,,Yolmer,259d1e05-c8b8-4186-8860-cfb4af40869f,Sánchez,Yolmer,5.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,82.0,96.0,FA,147.0,43.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,2.0,2.0,2.0,0.0,03,Yolmer Sánchez grounds out to first base to Niko Goodrum.,,False,False,False,False,False,False,False,False,B,,,Yolmer,259d1e05-c8b8-4186-8860-cfb4af40869f,Sánchez,Yolmer,5.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,83.0,95.0,FA,-23.0,126.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,2.0,2.0,3.0,1.0,03,Yolmer Sánchez grounds out to first base to Niko Goodrum.,,False,False,False,False,False,False,False,False,B,,,Yolmer,259d1e05-c8b8-4186-8860-cfb4af40869f,Sánchez,Yolmer,5.0,09,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,84.0,87.0,CH,5.0,-52.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,2.0,2.0,4.0,2.0,03,Yolmer Sánchez grounds out to first base to Niko Goodrum.,,False,False,False,False,False,False,False,False,B,,,Yolmer,259d1e05-c8b8-4186-8860-cfb4af40869f,Sánchez,Yolmer,5.0,09,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,85.0,94.0,FA,-64.0,86.0,1.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,2.0,3.0,5.0,2.0,03,Yolmer Sánchez grounds out to first base to Niko Goodrum.,,True,False,False,False,False,False,False,False,B,24,GB,Yolmer,259d1e05-c8b8-4186-8860-cfb4af40869f,Sánchez,Yolmer,5.0,09,oGO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,86.0,91.0,FA,-70.0,-13.0,4.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Thunderstorm,71.0,65.0,2018-09-03T19:41:38.000Z,84.0,S,9.0,2018
,0.0,0.0,1.0,1.0,03,Omar Narváez strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Omar,36b546a8-a5d9-4469-921f-fe1e4de62608,Narváez,Omar,6.0,09,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,87.0,94.0,FA,70.0,30.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,0.0,0.0,2.0,2.0,03,Omar Narváez strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Omar,36b546a8-a5d9-4469-921f-fe1e4de62608,Narváez,Omar,6.0,09,kKS,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,88.0,95.0,FA,0.0,-86.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,1.0,0.0,3.0,2.0,03,Omar Narváez strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Omar,36b546a8-a5d9-4469-921f-fe1e4de62608,Narváez,Omar,6.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,89.0,96.0,FA,170.0,121.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,2.0,0.0,4.0,2.0,03,Omar Narváez strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Omar,36b546a8-a5d9-4469-921f-fe1e4de62608,Narváez,Omar,6.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,90.0,97.0,FA,100.0,100.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,2.0,1.0,5.0,3.0,03,Omar Narváez strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,Omar,36b546a8-a5d9-4469-921f-fe1e4de62608,Narváez,Omar,6.0,09,kKS,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,91.0,96.0,FA,70.0,-13.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,1.0,1.0,1.0,0.0,03,"Daniel Palka lines out to first base, Michael Fulmer to Niko Goodrum.",,False,False,False,False,False,False,False,False,B,,,Daniel,a0ec0e01-bb80-484e-82a0-ae67c455cb04,Palka,Daniel,6.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,92.0,96.0,FA,-176.0,-117.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,1.0,1.0,2.0,1.0,03,"Daniel Palka lines out to first base, Michael Fulmer to Niko Goodrum.",,False,False,False,False,False,False,False,False,B,,,Daniel,a0ec0e01-bb80-484e-82a0-ae67c455cb04,Palka,Daniel,6.0,09,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,93.0,96.0,FA,76.0,73.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,1.0,1.0,3.0,2.0,03,"Daniel Palka lines out to first base, Michael Fulmer to Niko Goodrum.",,False,False,False,False,False,False,False,False,B,,,Daniel,a0ec0e01-bb80-484e-82a0-ae67c455cb04,Palka,Daniel,6.0,09,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,94.0,95.0,FA,-47.0,60.0,1.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,2.0,1.0,4.0,2.0,03,"Daniel Palka lines out to first base, Michael Fulmer to Niko Goodrum.",,False,False,False,False,False,False,False,False,B,,,Daniel,a0ec0e01-bb80-484e-82a0-ae67c455cb04,Palka,Daniel,6.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,95.0,91.0,SL,-94.0,-147.0,12.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,2.0,2.0,5.0,2.0,03,"Daniel Palka lines out to first base, Michael Fulmer to Niko Goodrum.",,True,False,False,False,False,False,False,False,B,24,LD,Daniel,a0ec0e01-bb80-484e-82a0-ae67c455cb04,Palka,Daniel,6.0,09,oLO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,96.0,96.0,FA,76.0,73.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,75.0,Light Rain With Thunderstorm,68.0,79.0,2018-09-03T19:56:20.000Z,75.0,N,17.0,2018
,1.0,0.0,1.0,0.0,09,Matt Carpenter called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,Carpenter,Matt,1.0,09,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,1.0,97.0,FA,152.0,-100.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
